time,x,y,z
29362,0.03119,-0.08900,-0.06171
29409,0.16096,-0.07172,-0.01564
29461,0.16096,-0.07172,-0.01564
29515,0.16096,-0.07172,-0.01564
29560,0.16096,-0.07172,-0.01564
29609,0.09323,-0.16368,-0.18083
29663,-0.11023,-0.02220,-0.11707
29712,-0.01138,0.01683,-0.10384
29759,-0.04402,0.07570,-0.10709
29810,0.04630,-0.15558,0.00034
29859,-0.04036,-0.07089,0.10060
