time,x,y,z
30883,0.10367,0.08992,-0.02603
30932,0.00107,0.14795,-0.03999
30982,-0.03697,-0.02815,-0.00290
31032,0.14084,-0.02443,-0.02773
31084,0.06436,0.09525,0.00032
31149,0.19749,-0.01886,0.09549
31182,0.12430,-0.09583,0.11835
31232,-0.00175,-0.16290,0.09328
31282,0.06308,0.03761,0.12852
31332,0.09734,0.05342,0.14172
31383,0.01653,-0.27441,0.14632
31432,0.03580,-0.12747,0.14015
31481,0.00131,0.03357,0.14137
31533,0.01749,0.03526,0.13101
31582,-0.01056,-0.08749,0.18234
31631,-0.02090,-0.16827,0.23210
31681,-0.02647,0.22226,0.16791
31732,-0.07130,-0.26151,0.15543
31782,0.05696,0.21690,0.12766
31832,-0.06189,0.16690,0.15726
31881,-0.08113,-0.03880,0.15109
31931,-0.16054,-0.29283,0.15913
31982,0.02739,0.08188,0.15399
32031,0.12810,0.16769,0.17612
32082,0.02992,-0.22618,0.15457
32135,0.06432,0.08569,0.13882
32182,0.06204,0.08823,0.18555
32232,0.10419,-0.06808,0.30891
32282,0.15561,0.16495,0.26563
32332,0.16733,-0.15544,0.27620
32382,0.11754,-0.18027,0.29993
32432,0.10797,0.04153,0.24046
32482,0.30090,-0.00697,0.15254
32532,0.33344,-0.12038,0.16260
32582,0.17029,0.03822,0.22853
32632,0.14499,-0.03148,0.29845
32683,0.12323,-0.12901,0.34190
32733,0.21225,0.14441,0.33665
32782,0.29114,-0.06197,0.36041
32832,0.18710,-0.26846,0.43704
32883,0.15480,0.11555,0.53407
32933,0.20239,-0.06146,0.56264
32982,0.32741,-0.11047,0.53403
33034,0.23401,-0.05231,0.44202
33083,0.22498,-0.07304,0.44891
33142,0.28242,0.03244,0.48105
33182,0.27676,-0.02103,0.47173
33232,0.34776,-0.16588,0.51219
33282,0.22591,-0.07007,0.41289
33334,0.12709,-0.25587,0.26845
33383,0.35765,-0.09657,0.27856
33437,0.32909,0.05565,0.36142
33482,0.15675,-0.22076,0.49252
33534,0.14366,-0.14954,0.44804
33583,0.29552,0.02037,0.45097
33633,0.28764,0.26974,0.35385
33683,0.42383,0.04810,0.46494
33733,0.13295,-0.51631,0.56770
33783,-0.00540,0.06973,0.44084
33834,0.31737,0.07996,0.35532
33884,0.48999,0.11537,0.26332
33934,0.22830,-0.45953,0.46097
33987,0.23778,0.41481,0.41475
34032,0.32970,-0.07762,0.59093
34082,0.27196,-0.10580,0.46028
34154,0.24033,-0.04800,0.56166
34182,0.22864,0.17480,0.47156
34232,0.31761,-0.10240,0.48718
34282,0.25484,-0.17729,0.43736
34332,0.25932,-0.04132,0.33690
34385,0.38367,-0.09676,0.23972
34444,0.38011,-0.13252,0.20288
34482,0.22340,-0.19231,0.20988
34532,0.32690,-0.10863,0.20709
34582,0.27695,-0.01743,0.19017
34633,0.24962,-0.00021,0.18211
34682,0.29961,-0.01292,0.28191
34732,0.18964,-0.09114,0.32185
34783,0.20830,0.02299,0.30188
34834,0.26477,-0.05763,0.32483
34883,0.24542,0.01236,0.31143
34932,0.18114,-0.09189,0.32861
34982,0.22420,-0.09062,0.30038
35033,0.29994,-0.10910,0.20898
35082,0.33975,-0.12239,0.16748
35132,0.28780,-0.07980,0.15149
35186,0.22601,-0.10794,0.11682
35231,0.27269,-0.01590,0.05989
35282,0.18729,-0.00607,-0.02750
35333,0.17027,-0.06766,-0.01050
35382,0.18347,0.11153,-0.03468
35433,0.11452,-0.09482,0.01991
35482,0.03348,-0.08536,0.07793
35533,0.18100,0.42624,-0.00992
35583,0.15213,-0.00374,0.15601
35633,-0.07710,-0.03136,0.23744
35683,0.13751,0.42659,0.19055
35733,0.24408,-0.15524,0.25453
35782,0.13770,0.02686,0.13634
35833,0.18565,0.05412,0.18231
35885,0.14467,0.05534,0.22217
35933,0.09900,0.34436,0.08879
